object_id,right_ascension,declination,phz_median,phz_mode_1
-610443051484360722,61.044305150754816,-48.436072221505924,1.3600000143051147,1.307311773300171
-610577455484360534,61.05774557588048,-48.43605345061346,3.2699999809265137,4.12565279006958
-611985592484352616,61.19855928246688,-48.435261684134694,0.28999999165534973,0.17224282026290894
-612552042484311047,61.255204263684035,-48.431104774141915,3.3299999237060547,3.41851806640625
-609467180484291476,60.94671809852572,-48.42914767285967,1.2899999618530273,1.3023333549499512
-611717115484294678,61.17171154689391,-48.42946788634041,0.6600000262260437,0.5538979172706604
-612382218484286828,61.23822184375797,-48.42868287541313,2.0,2.3336620330810547
-609333421484252213,60.93334212829875,-48.425221362730355,1.8300000429153442,1.4023090600967407
-611007070484221914,61.10070702547321,-48.42219142805915,1.899999976158142,1.7767127752304077
-612289611484216268,61.22896119670701,-48.42162682807112,0.3199999928474426,0.309677392244339
-609510548484196802,60.95105482354978,-48.41968028691737,1.2100000381469727,0.34777650237083435
-611586921484189527,61.158692158469925,-48.41895273828751,4.380000114440918,4.503428936004639
-609035234484181693,60.903523468891436,-48.418169391422666,2.759999990463257,3.231884002685547
-611538742484127553,61.1538742062899,-48.41275537333409,0.9800000190734863,0.3173927366733551
-611535621484120355,61.1535621910398,-48.4120355127446,2.1500000953674316,2.0365023612976074
-610836481484118586,61.08364813008711,-48.411858606702744,2.009999990463257,3.171971082687378
-610732183484086129,61.07321833446033,-48.40861295417646,0.9399999976158142,1.0421879291534424
-609574440484075566,60.957444072407775,-48.40755664882725,0.5699999928474426,0.48135679960250854
-609758577484072839,60.975857776826935,-48.40728393610246,0.49000000953674316,0.4827643036842346
-609271739484050328,60.92717399196122,-48.40503280702586,0.7799999713897705,0.8713710904121399
-610340445484037256,61.03404455711306,-48.403725679468224,3.369999885559082,3.678525924682617
-611056808484025272,61.10568084033518,-48.40252728912777,1.2799999713897705,1.1509385108947754
-612422294483999118,61.24222947483511,-48.399911856603964,2.0299999713897705,2.208660840988159
-610560219483994815,61.05602196725232,-48.39948156877611,0.6299999952316284,0.5349879264831543
-612355711483991402,61.23557115854224,-48.39914029832025,0.30000001192092896,0.20157545804977417
-609140925483981636,60.91409252966056,-48.39816362053379,1.9299999475479126,1.7148538827896118
-610157128483976932,61.01571280436893,-48.39769322275936,1.2100000381469727,1.2940740585327148
-609691714483962028,60.96917147922198,-48.39620284164935,1.9199999570846558,2.077552080154419
-610962720483944136,61.09627209783388,-48.39441364295976,2.6500000953674316,3.2229933738708496
-612820016483941397,61.28200160623639,-48.39413971080621,0.7200000286102295,0.7050447463989258
-610423730483923187,61.04237309079415,-48.39231870612504,0.3700000047683716,0.27126434445381165
-612721482483912501,61.272148213019385,-48.39125011671446,0.6000000238418579,0.596799373626709
-612261423483909095,61.22614235228827,-48.39090959908469,0.9599999785423279,1.0203049182891846
-609403711485939357,60.940371181530466,-48.59393570216433,1.7599999904632568,1.344631552696228
-609971761485840233,60.99717614094045,-48.58402335110932,1.6399999856948853,1.6976172924041748
-609940006485793721,60.99400063999059,-48.57937215124,0.25999999046325684,0.22812750935554504
-610999990485786930,61.09999902911296,-48.578693016177105,1.149999976158142,1.1766470670700073
-610023196485779310,61.00231962002689,-48.577931010455295,1.7000000476837158,0.31733188033103943
-609900311485759259,60.990031109687266,-48.57592594388076,2.3499999046325684,2.940666675567627
-610272061485758598,61.02720617958781,-48.57585988075968,1.649999976158142,1.4073066711425781
-609259826485716713,60.92598267830949,-48.57167130812492,1.1200000047683716,0.15987111628055573
-609531721485711110,60.95317218779291,-48.57111109625865,2.1600000858306885,2.2137656211853027
-609136642485694964,60.91366421253141,-48.56949643784137,4.590000152587891,4.897238254547119
-609649020485665189,60.96490209678463,-48.566518950965126,3.8399999141693115,4.310754776000977
-609242087485663414,60.92420876611309,-48.56634147161143,0.38999998569488525,0.3885759711265564
-610278600485665515,61.02786000275528,-48.56655159268869,1.9900000095367432,0.8619970083236694
-609739993485657546,60.97399930175037,-48.56575460575093,0.3499999940395355,0.3386741578578949
-610965462485649451,61.09654622471532,-48.56494517982636,4.210000038146973,4.385894298553467
-610760173485606897,61.076017392542525,-48.56068971329509,1.9600000381469727,1.8900467157363892
-610761950485591960,61.07619509452784,-48.55919609571982,0.5099999904632568,0.5064018964767456
