object_id,right_ascension,declination,phz_median,phz_mode_1
2676490972653389862,267.64909728159967,65.33898624569308,1.2100000381469727,0.8075490593910217
2676461222653504031,267.6461222640827,65.35040319386528,0.8700000047683716,0.9151633381843567
2679575651653516229,267.95756515944566,65.35162298090309,2.640000104904175,2.8501064777374268
2675884509653534831,267.588450950803,65.353483193478,0.8700000047683716,0.8358505964279175
2677573415653554404,267.75734155156283,65.35544044071794,2.0899999141693115,2.1075363159179688
2678584287653555961,267.85842871992185,65.35559619427795,,
2678935809653583502,267.89358098430114,65.3583502879982,0.3400000035762787,0.32862553000450134
2676471970653595467,267.64719708218513,65.35954676993786,0.8299999833106995,0.8209763765335083
2676298231653609437,267.6298231577524,65.36094376895754,2.7100000381469727,3.841538190841675
2678175673653624535,267.8175673725369,65.36245359696237,0.05000000074505806,0.03747745603322983
2678436275653640385,267.84362758554767,65.36403851978,1.690000057220459,1.554592251777649
2678051737653664392,267.8051737089779,65.36643920210301,1.1299999952316284,1.0423009395599365
2675184001653683167,267.51840016617103,65.36831676558364,1.059999942779541,0.8578546047210693
2675689006653687351,267.56890062331456,65.36873516722396,3.7899999618530273,4.37498664855957
2677514680653700567,267.75146802567474,65.37005675299089,1.2699999809265137,1.3814873695373535
2677127331653710538,267.71273319682473,65.37105384812978,1.2100000381469727,0.6288864612579346
2677441372653711140,267.7441372234489,65.37111402795408,3.930000066757202,4.500732421875
2674961821653722219,267.4961821049236,65.37222194983966,1.2000000476837158,2.025067090988159
2678287232653754573,267.8287232425159,65.37545735321208,1.6100000143051147,1.4072933197021484
2678612749653832364,267.8612749559767,65.38323646689352,2.690000057220459,2.733013868331909
2675690498653886072,267.5690498371098,65.38860720030586,0.6899999976158142,0.7338688373565674
2678340417653929359,267.8340417763669,65.39293591981918,0.5099999904632568,0.3582786023616791
2677311044653944604,267.73110443847145,65.39446042925995,1.0299999713897705,0.3471922278404236
2676140677653952885,267.6140677635385,65.39528855404478,0.6299999952316284,0.5100443959236145
2678046899653975181,267.8046899052988,65.39751818393668,1.100000023841858,1.0966298580169678
2674599367653994057,267.45993670399406,65.39940575726747,1.0,0.9979850053787231
2674767859654030705,267.47678597063316,65.40307054895055,3.0,3.33494234085083
2675048795654064889,267.50487951780747,65.40648895565535,1.309999942779541,1.322792649269104
2674224494654074522,267.4224494859227,65.40745220818371,0.5699999928474426,0.4619736671447754
2676929861654105375,267.69298619013205,65.41053757845681,3.1500000953674316,3.9875566959381104
2677494974654121621,267.7494974289445,65.41216219235487,0.9399999976158142,0.9235180020332336
2674880162654143275,267.48801621466083,65.41432753754258,1.4199999570846558,1.2491177320480347
2675266920654149153,267.5266920671009,65.41491531803261,1.850000023841858,1.2098006010055542
2677320715654167832,267.73207156117246,65.41678326921725,2.6600000858306885,2.743696928024292
2676906996654217561,267.6906996175724,65.42175612829968,1.5299999713897705,1.519431471824646
2677558845654219329,267.7558845147422,65.42193290368174,4.53000020980835,4.596990585327148
2678165160654230419,267.8165160179061,65.4230419780277,0.9900000095367432,0.17153136432170868
2679528031654256826,267.95280310098116,65.42568260305369,0.18000000715255737,0.13091915845870972
2674836389654300525,267.48363899995,65.43005254476276,3.640000104904175,3.9813144207000732
2674993854654309051,267.4993854287623,65.43090519009168,3.7699999809265137,4.216017246246338
2678381476654312257,267.8381476087913,65.43122575023574,3.059999942779541,3.1743271350860596
2675497371654319631,267.54973711893444,65.43196314672834,1.2000000476837158,1.2665379047393799
2675893225654332747,267.5893225659339,65.43327472533213,0.25999999046325684,0.2458912879228592
2675962787654358077,267.5962787176571,65.4358077623964,2.5899999141693115,2.8172659873962402
2673907548654412951,267.39075480685796,65.44129513516879,2.25,0.6710968613624573
